Zone ID,Zone name,England,Scotland,Wales,Northern Ireland,United Kingdom (part not stated),Channel Islands,Isle of Man,Irish Republic,Ireland (part not stated),Australia,Canada,New Zealand,Kenya,Malawi,Tanzania,Uganda,Zambia,Zimbabwe,"Botswana, Lesotho and Swaziland",Gambia,Ghana,Nigeria,Sierra Leone,Barbados,Jamaica,Trinidad and Tobago,Other Independent States,Caribbean Dependent Territories,West Indies (so stated),Belize,Guyana,Bangladesh,India,Pakistan,Sri Lanka,Hong Kong,Malaysia,Singapore,Cyprus,Gibraltar,Malta and Gozo,Mauritius,Seychelles,Other New Commonwealth,Belgium,Denmark,France,Germany,Greece,Italy,Luxembourg,Netherlands,Portugal,Spain,Albania,Austria,Bulgaria,Czechoslovakia,Finland,Hungary,Norway,Poland,Romania,Sweden,Switzerland,Yugoslavia,Other Europe,Turkey,U.S.S.R,Algeria,Eygpt,Libya,Morocco,Tunisia,"South Afria, Republic of",Other Africa,United States of America,Caribbean,Central America,South America,Iran,Israel,Other Middle East,"Burma (Myanmar, Union of)","China, Peoples Republic of",Japan,Philippines,Vietnam,Other Asia,Rest of World and at sea/in the air
53TLGL,Newtown South,831,13,1125,8,0,2,0,10,0,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,3,0,0,2,0,0,0,2,0,0,5,0,8,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
53TLGM,Rhiewcynon,512,17,721,2,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
53TLGN,Trefeglwys,618,12,1337,5,1,1,0,5,0,3,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0,2,0,0,0,2,0,6,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
53TLGP,Trewern,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53TLGQ,Welshpool Castle,602,20,927,4,0,0,0,6,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,1,0,0,0,1,1,0,0,7,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
53TLGR,Welshpool Gungrog,852,15,1305,2,0,3,0,6,1,1,5,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,2,0,1,0,0,0,0,0,1,1,0,1,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0
53TLGS,Welshpool Llanerchyddol,731,10,1300,11,0,0,0,9,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,1,0,0,0,0,0,0,0,1,7,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
53TLSS,Shipping,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53TMFA,Beguildy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53TMFB,Clyro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53TMFC,Disserth and Trecoed,518,11,470,3,0,1,1,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
53TMFD,Gladestry,584,6,433,0,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
53TMFE,Glasbury,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53TMFF,Glascwm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53TMFG,Knighton,1567,20,1204,8,0,1,1,10,0,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,3,0,0,0,1,0,0,0,1,2,0,4,2,0,2,0,2,0,0,0,0,0,0,0,4,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
53TMFH,Llanbadarn Fawr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53TMFJ,Llanbister,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53TMFK,Llandrindod East,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53TMFL,Llandrindod North,759,31,1035,1,0,0,0,3,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0,2,1,0,2,0,1,0,0,0,0,0,1,9,0,2,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,2,0,1,0,0,0,4,0,0,0
53TMFM,Llandrindod South No.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53TMFN,Llandrindod South No.2,803,10,884,7,0,0,0,6,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,0,1,1,0,1,0,0,0,0,0,0,2,0,0,11,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
53TMFP,Llandrindod West,517,14,733,7,0,1,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,4,1,0,0,0,0,2,0,0,1,0,0,0,0,5,0,0,5,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,5,0,2,0,0,0
53TMFQ,Llanelwedd,415,5,767,0,0,0,0,3,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
53TMFR,Llanfihangel Rhydithon,476,6,695,0,0,0,0,0,0,1,2,3,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
53TMFS,Llangunllo,643,14,656,1,0,0,1,4,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
53TMFT,Llansantffraed-Cwmdeuddwr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53TMFU,Llanyre,419,8,628,4,0,0,1,4,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53TMFW,Nantmel,552,5,935,5,1,0,0,3,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0,0,2,3,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,0,0
53TMFX,New Radnor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53TMFY,Old Radnor,667,6,447,5,0,0,0,3,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,3,1,0,0,0,1,2,0,0,0,0,0,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,2,1,0,1,0,0,0,0
53TMFZ,Painscastle,552,13,701,2,0,0,0,2,0,2,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0
53TMGA,Presteigne,1395,14,681,4,0,0,0,4,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,5,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0
53TMGB,Rhayader Town,549,18,1011,10,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,2,1,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53TMGC,St.Harmon,352,11,805,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
53TMSS,Shipping,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54TNFA,Adamsdown,1040,92,5396,25,4,2,2,94,0,8,7,4,11,0,1,4,1,0,2,1,3,9,3,8,8,5,6,0,6,0,0,30,36,53,8,22,25,9,17,0,14,2,1,1,2,1,11,14,30,12,0,6,13,9,0,2,0,0,1,1,1,3,0,2,0,16,0,7,6,5,0,10,0,0,9,55,5,6,2,6,13,3,23,0,7,15,1,0,14,0
54TNFB,Butetown,357,28,2494,11,0,1,0,36,0,2,6,1,3,0,1,2,0,1,1,0,4,13,4,14,26,7,21,0,15,1,2,58,10,29,2,2,6,4,4,0,17,2,0,11,0,3,3,12,4,9,0,0,0,23,0,1,1,0,0,0,3,3,2,1,0,0,0,1,19,0,2,0,0,0,1,211,3,0,0,3,0,5,153,0,0,0,1,0,4,0
54TNFC,Caerau,746,56,9140,22,0,1,0,44,0,5,2,0,3,0,0,1,2,2,0,0,1,0,0,6,8,1,8,0,1,0,1,0,11,9,0,6,0,1,1,1,12,3,0,0,0,0,4,27,2,12,0,5,2,5,0,1,0,0,1,3,2,2,0,0,0,0,0,0,2,0,6,0,3,0,6,1,6,0,0,0,0,0,3,0,5,0,1,5,0,0
54TNFD,Canton,1420,117,11042,44,0,2,1,141,0,13,2,4,23,0,2,16,1,3,0,0,0,3,2,3,8,0,6,3,1,0,0,67,72,31,3,21,2,4,8,1,8,2,0,1,3,1,10,37,34,26,0,7,2,27,0,9,0,0,1,3,1,12,0,2,4,3,0,0,10,0,3,7,1,0,5,6,9,0,2,1,2,1,15,2,3,6,0,10,2,0
54TNFE,Cathays,1939,98,6439,42,2,5,1,83,0,11,23,3,29,4,21,11,7,10,3,1,9,17,1,8,23,0,3,1,1,0,3,73,41,161,12,84,121,15,18,1,13,1,0,14,3,2,13,38,32,49,0,18,27,13,0,3,1,0,1,5,0,10,0,4,3,2,0,21,5,5,11,12,2,0,9,23,15,0,2,6,24,7,29,0,34,0,3,4,17,1
54TNFF,Cyncoed,2349,145,7296,45,0,5,1,54,0,7,14,3,19,2,9,3,4,3,0,0,0,2,0,0,1,1,4,0,0,0,0,23,54,42,10,12,6,7,6,0,8,5,0,0,3,4,12,44,15,20,0,8,3,9,0,8,0,11,2,3,0,14,2,2,3,5,0,0,5,1,10,1,0,0,18,6,12,0,2,5,13,6,32,0,3,20,0,1,3,1
54TNFG,Ely,1145,102,14065,36,0,5,0,64,0,8,2,1,4,0,0,1,1,3,1,0,1,0,4,5,19,0,19,0,6,0,0,7,13,11,7,8,4,6,9,1,7,1,0,2,1,1,3,42,7,9,0,3,4,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,0,1,0,0,0,14,9,7,3,2,3,2,0,11,0,9,0,2,2,1,1
54TNFH,Fairwater,1664,89,10621,33,4,0,1,67,0,9,11,2,6,1,1,9,0,1,0,0,1,0,1,0,8,0,9,0,2,1,0,3,24,4,6,23,2,5,2,2,9,2,0,1,1,0,7,34,5,6,0,3,1,10,0,3,1,1,1,0,1,8,0,0,0,0,0,1,5,0,3,1,0,0,0,4,6,0,0,1,2,0,8,0,4,1,1,2,2,3
54TNFJ,Gabalfa,814,54,4236,19,0,4,0,51,0,9,6,2,7,1,6,7,9,8,8,0,2,7,1,1,9,0,0,0,0,0,3,14,17,43,0,22,10,6,4,0,4,4,0,0,2,0,2,21,2,21,0,2,3,0,0,1,0,1,1,2,0,8,0,1,0,1,0,0,2,0,0,1,0,0,0,16,11,0,1,1,4,0,21,0,2,0,0,7,0,0
54TNFK,Grangetown,1040,93,9956,38,0,3,0,112,0,9,10,7,69,0,5,10,5,0,0,0,0,4,1,8,41,4,16,2,9,2,6,50,170,258,2,16,13,5,6,1,36,3,0,3,7,0,5,27,37,38,0,3,19,20,0,1,0,0,3,2,4,9,2,0,0,1,0,4,16,0,5,1,0,1,5,96,16,0,0,4,9,1,72,0,11,3,2,0,1,0
54TNFL,Heath,1559,90,9195,38,0,3,1,66,0,8,16,6,12,3,1,7,0,7,0,2,1,6,4,4,15,0,1,0,1,0,0,3,59,17,10,10,17,6,1,2,12,5,0,0,2,2,12,27,14,19,0,4,6,10,0,1,0,0,1,4,0,3,0,0,0,1,0,2,7,7,3,0,0,0,8,2,15,0,0,5,8,1,24,2,3,34,2,0,1,0
54TNFM,Lisvane and St Mellons,1401,76,4337,23,1,3,1,28,0,4,11,0,7,1,8,0,0,6,1,0,3,0,0,2,3,1,2,0,0,0,0,0,35,0,11,1,4,2,3,0,2,1,1,0,2,4,2,22,2,6,0,6,0,0,0,8,0,6,1,1,0,9,0,2,3,1,0,0,1,0,7,2,0,0,11,0,20,0,0,3,7,0,11,0,0,27,0,0,1,0
54TNFN,Llandaff,1570,102,6473,21,1,1,0,46,0,13,13,1,18,0,2,9,3,1,0,0,1,0,0,4,5,0,3,0,3,0,1,1,40,6,8,27,17,9,16,0,6,7,0,2,1,0,12,29,3,15,0,6,4,12,0,1,1,4,0,2,0,2,0,0,1,2,2,0,3,3,2,0,0,0,7,0,17,2,1,5,4,0,31,2,3,26,2,0,4,0
54TNFP,Llandaff North,743,58,6987,16,0,2,0,30,0,2,6,3,2,0,3,0,6,0,0,0,0,0,0,1,3,0,0,0,0,0,0,16,6,7,0,11,3,3,3,2,6,0,0,0,2,1,4,33,9,6,0,1,0,1,0,0,0,1,0,7,0,4,0,0,0,2,0,0,1,0,0,2,0,0,5,4,5,0,0,1,1,1,14,0,0,4,2,2,1,0
54TNFQ,Llanishen,2350,149,10837,52,0,5,1,66,0,10,11,5,15,1,0,12,3,5,0,0,2,1,0,4,6,3,6,0,1,0,0,0,40,6,11,25,3,5,10,3,6,3,1,0,6,2,15,38,5,27,0,10,7,5,0,4,0,5,0,0,3,7,0,3,0,3,0,0,7,0,1,1,0,0,14,1,11,2,0,6,16,0,26,1,4,52,3,2,7,0
54TNFR,Llanrumney,920,57,11055,22,0,8,3,72,0,8,4,0,4,0,4,0,2,1,0,0,0,1,0,3,11,4,7,0,3,3,1,9,6,4,0,7,2,5,5,3,9,0,0,4,5,0,2,41,6,11,0,3,2,7,0,5,0,0,0,0,0,5,0,0,0,1,0,2,4,2,0,0,1,0,5,2,7,2,0,1,12,0,8,0,2,5,1,1,4,0
54TNFS,Pentwyn,1806,120,14168,44,1,4,0,131,0,15,9,4,14,0,7,14,5,0,0,0,0,15,4,14,18,6,18,0,0,1,2,7,51,19,4,24,13,11,10,1,11,2,1,0,3,0,10,64,8,13,0,3,2,21,0,5,0,1,2,0,5,5,0,0,0,1,0,3,3,2,5,4,1,0,7,21,16,2,0,1,16,3,121,0,0,8,2,1,31,2
54TNFT,Plasnewydd,2710,175,9294,63,3,3,1,161,0,24,15,10,33,3,10,37,24,5,1,0,2,9,4,10,16,9,12,3,3,0,0,195,71,277,16,43,30,15,12,1,20,5,1,6,9,2,25,50,60,65,0,9,42,21,0,3,0,3,3,3,0,9,0,1,1,16,0,9,19,6,8,3,1,0,10,46,26,6,1,26,49,2,90,0,17,9,1,3,23,0
54TNFU,Radyr and St.Fagans,1309,96,3438,22,0,1,0,16,0,7,5,3,2,0,1,0,2,0,0,0,1,2,2,1,0,2,0,0,0,0,0,0,21,2,12,0,5,1,0,0,2,0,1,1,4,2,1,15,0,1,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,3,0,0,1,0,0,0,10,0,6,0,2,2,2,0,4,1,0,7,0,5,0,0
54TNFW,Rhiwbina,1954,115,8893,33,0,7,2,42,0,7,10,10,3,0,0,4,0,3,1,0,0,0,0,0,0,0,4,1,0,0,0,0,16,5,3,3,4,1,1,3,7,0,2,1,2,1,6,18,5,6,0,8,0,3,0,5,2,9,2,1,3,8,0,1,0,2,0,0,5,0,4,9,0,0,10,3,6,0,0,0,2,0,7,0,2,8,0,1,0,1
54TNFX,Riverside,1869,126,8007,54,2,3,0,220,1,15,12,4,49,4,11,24,13,8,0,0,6,4,4,17,40,0,11,2,4,1,2,312,272,268,4,39,77,5,19,1,15,3,9,4,3,2,15,39,47,54,0,13,9,19,0,1,2,0,1,5,0,30,0,2,0,3,0,9,33,2,2,9,0,2,12,74,23,0,0,7,12,4,69,1,45,13,0,4,8,0
54TNFY,Roath,1909,135,7484,36,5,9,0,86,0,22,8,4,21,3,11,9,1,5,0,0,3,10,0,2,9,0,2,0,2,0,0,46,70,71,9,24,17,6,9,1,4,1,0,6,5,0,16,47,27,52,0,0,8,12,0,5,0,5,1,5,0,18,3,2,1,4,0,3,18,0,6,1,2,0,7,12,23,2,2,8,25,7,38,3,3,21,4,3,3,0
54TNFZ,Rumney,758,82,7778,26,0,0,2,55,0,1,12,2,5,0,2,1,2,1,0,0,0,0,1,1,6,0,1,0,0,0,0,2,9,3,1,11,11,3,5,0,9,3,0,0,0,0,2,27,11,20,0,0,2,4,0,1,0,0,0,0,0,1,0,0,3,0,0,1,4,2,1,1,0,0,5,0,7,0,0,0,0,0,6,0,2,0,0,0,6,0
54TNGA,Splott,794,70,9439,24,0,2,2,99,0,1,6,1,9,0,1,4,2,3,0,0,4,3,1,6,15,1,2,0,1,0,0,23,19,17,0,19,5,3,4,0,16,0,0,0,0,0,2,23,20,29,0,12,15,0,0,1,0,0,1,4,1,9,0,0,0,2,0,0,11,0,0,4,0,0,4,10,2,0,0,1,0,0,8,0,3,0,0,5,1,0
54TNGB,Trowbridge,1474,100,10915,34,0,4,1,67,0,4,15,3,7,0,1,2,0,6,0,0,2,0,1,4,15,1,4,0,2,0,1,7,18,7,0,21,19,14,6,7,6,1,0,0,3,1,3,52,7,16,0,1,3,0,0,2,0,1,0,2,0,4,0,2,2,4,0,4,2,1,1,9,1,0,10,122,5,0,0,2,10,2,43,0,5,6,0,16,3,1
54TNGC,Whitchurch and Tongwynlais,2042,147,12032,29,0,3,0,64,0,12,10,7,11,0,2,1,1,1,0,0,1,4,1,0,1,2,2,0,0,0,0,4,22,11,12,12,7,2,5,1,6,2,0,0,5,0,16,46,8,28,0,7,1,7,0,12,0,9,0,2,2,12,3,0,3,1,0,1,4,0,4,2,0,0,13,8,10,0,0,3,4,0,12,0,3,17,1,14,2,0
54TNSS,Shipping,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54TPFA,Alexandra,2402,164,8096,50,0,6,2,73,0,17,17,5,4,0,0,3,3,1,0,0,0,6,0,0,1,1,0,0,1,0,3,0,23,5,1,14,3,2,11,3,3,2,0,0,0,1,23,29,12,7,0,6,0,6,0,1,0,2,1,1,0,6,0,3,1,0,0,6,5,1,3,0,0,0,5,9,21,1,1,8,6,1,17,1,4,2,0,1,0,0
54TPFB,Baruc,836,60,4422,17,0,1,0,14,0,2,4,4,1,0,1,1,0,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,4,14,0,10,0,2,14,1,0,0,0,0,0,0,3,8,7,4,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,2,4,0,0,0,4,0,8,0,0,5,4,2,2,0,1,3,0,0,1,0
54TPFC,Buttrills,714,49,4634,23,0,0,0,41,0,6,9,0,2,0,0,0,0,4,0,0,0,1,0,3,6,0,0,0,1,0,0,0,17,6,2,5,2,0,11,0,5,3,0,0,2,0,1,22,6,2,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,9,2,7,0,2,1,1,0,4,0,1,0,3,0,1,0
54TPFD,Cadoc,960,93,6474,22,0,0,0,22,0,9,2,3,3,0,0,1,5,2,0,0,0,0,0,2,6,0,2,0,0,0,0,0,7,11,1,12,0,3,1,3,4,2,0,0,1,0,3,33,2,6,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,4,0,0,1,1,4,1,0,2,0,0,0,1,0
54TPFE,Castleland,482,40,3261,13,0,3,0,19,0,0,2,2,0,0,0,2,0,0,0,0,1,1,0,0,2,0,4,0,1,0,0,3,5,2,0,2,0,2,2,0,6,0,0,0,0,0,0,19,4,0,0,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,6,1,3,0,0,0,0,0
54TPFF,Cornerswell,746,35,4484,17,0,1,0,45,0,1,5,1,0,3,0,2,0,0,0,0,0,1,0,0,1,0,2,0,0,0,1,2,8,0,1,7,3,3,5,0,4,1,0,0,0,0,2,13,0,4,0,3,0,6,0,1,0,1,0,3,1,3,0,0,0,0,1,0,1,0,2,0,0,0,3,0,2,0,0,0,5,0,4,0,1,0,2,0,0,0
54TPFG,Court,503,43,4544,13,0,3,0,32,0,0,0,1,2,0,0,3,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,10,4,0,11,0,3,3,0,3,0,0,0,0,0,0,18,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,4,0,0,0,2,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0
